LAMMPS data file via write_data, version 31 Mar 2017, timestep = 10000076

127 atoms
1 atom types

0.0000000000000000e+00 1.0000000000000000e+02 xlo xhi
0.0000000000000000e+00 1.0000000000000000e+02 ylo yhi
0.0000000000000000e+00 1.0000000000000000e+02 zlo zhi

Masses

1 106.42

Atoms # full

43 43 1 0.0000000000000000e+00 1.0312180750005702e+01 2.2694103633434242e+01 1.8514964633139027e+01 0 0 0
53 53 1 0.0000000000000000e+00 1.2300483197802878e+01 2.1379251225364101e+01 1.7311175478104900e+01 0 0 0
54 54 1 0.0000000000000000e+00 1.2452757255173184e+01 2.4135423496313766e+01 1.7439486182501636e+01 0 0 0
63 63 1 0.0000000000000000e+00 1.0885002703878607e+01 2.4214709175164153e+01 2.0661834780864027e+01 0 0 0
72 72 1 0.0000000000000000e+00 1.2910356670804781e+01 2.2787895083535069e+01 1.9496491973830445e+01 0 0 0
77 77 1 0.0000000000000000e+00 1.4931233225672976e+01 2.1421063947540379e+01 1.8727788043059537e+01 0 0 0
78 78 1 0.0000000000000000e+00 1.5078353313782069e+01 2.4182249775200741e+01 1.8591188593911891e+01 0 0 0
91 91 1 0.0000000000000000e+00 1.9208460025976073e+01 2.2944024728210916e+01 1.6829602877089027e+01 0 0 0
82 82 1 0.0000000000000000e+00 1.9692055904406303e+01 2.1467910321411516e+01 1.8740968275054442e+01 0 0 0
96 96 1 0.0000000000000000e+00 1.7176824924491964e+01 2.2812741628160140e+01 1.8829157042701688e+01 0 0 0
83 83 1 0.0000000000000000e+00 1.9464843223724632e+01 2.4037752502189900e+01 1.9364424948746919e+01 0 0 0
56 56 1 0.0000000000000000e+00 1.2816891607587850e+01 1.5887083862767385e+01 2.1872014721593061e+01 0 0 0
84 84 1 0.0000000000000000e+00 1.7345892327278541e+01 1.5901651633190580e+01 2.0856594157488100e+01 0 0 0
61 61 1 0.0000000000000000e+00 1.0787261621388950e+01 1.8475891721743171e+01 2.0882270200999216e+01 0 0 0
66 66 1 0.0000000000000000e+00 1.5441088484003991e+01 1.9981519197011281e+01 2.0793788858674148e+01 0 0 0
57 57 1 0.0000000000000000e+00 1.3140297488977737e+01 1.8536474416311215e+01 2.2082793269047368e+01 0 0 0
62 62 1 0.0000000000000000e+00 1.1056419881861340e+01 2.1593497813963626e+01 2.0788945522364049e+01 0 0 0
67 67 1 0.0000000000000000e+00 1.5340335692837931e+01 2.2626923095508218e+01 2.0912457859736961e+01 0 0 0
58 58 1 0.0000000000000000e+00 1.3264744486748089e+01 2.1277192352128317e+01 2.1953375654946413e+01 0 0 0
59 59 1 0.0000000000000000e+00 1.3210472552718981e+01 2.3992558450822152e+01 2.1716675621612584e+01 0 0 0
87 87 1 0.0000000000000000e+00 1.7708054776409266e+01 2.3909038396186517e+01 2.1145066696827946e+01 0 0 0
86 86 1 0.0000000000000000e+00 1.7823524453900262e+01 2.1125586055620225e+01 2.0937459652923167e+01 0 0 0
116 116 1 0.0000000000000000e+00 1.6469833261679621e+01 2.5908414573915945e+01 1.2447699796316694e+01 0 0 0
20 20 1 0.0000000000000000e+00 1.1310509215232690e+01 2.5727412010305692e+01 1.3181557895592954e+01 0 0 0
49 49 1 0.0000000000000000e+00 1.0729490844945087e+01 2.5496713528905104e+01 1.5908807305519357e+01 0 0 0
25 25 1 0.0000000000000000e+00 1.3877506935546705e+01 2.5839869481411046e+01 1.2704750836372499e+01 0 0 0
31 31 1 0.0000000000000000e+00 1.2737288754852655e+01 2.7069926334949695e+01 1.4849163895642766e+01 0 0 0
127 127 1 0.0000000000000000e+00 1.5471959221627047e+01 2.6993207828166945e+01 1.4457310995016515e+01 0 0 0
6 6 1 0.0000000000000000e+00 1.4447560115466619e+01 2.5648010429534509e+01 1.6448352564462752e+01 0 0 0
7 7 1 0.0000000000000000e+00 1.4586935946936055e+01 2.8385804737289174e+01 1.6551749683736947e+01 0 0 0
121 121 1 0.0000000000000000e+00 1.7905893888440431e+01 2.5598197001414206e+01 1.4719753638117794e+01 0 0 0
44 44 1 0.0000000000000000e+00 1.0319904687293311e+01 2.5558753133299380e+01 1.8492902248556078e+01 0 0 0
55 55 1 0.0000000000000000e+00 1.2248478692860161e+01 2.7184723041046542e+01 1.7565616781794109e+01 0 0 0
73 73 1 0.0000000000000000e+00 1.2773317922707966e+01 2.5702758491651146e+01 1.9593023849824078e+01 0 0 0
79 79 1 0.0000000000000000e+00 1.4863116159884616e+01 2.6776842774472538e+01 1.8711163931632363e+01 0 0 0
103 103 1 0.0000000000000000e+00 1.7020356514324817e+01 2.6769924752123451e+01 1.6841061484814642e+01 0 0 0
92 92 1 0.0000000000000000e+00 1.9209599674185334e+01 2.5343675105525595e+01 1.7090794725683931e+01 0 0 0
97 97 1 0.0000000000000000e+00 1.7267706124181515e+01 2.5470945640323684e+01 1.9117885654253946e+01 0 0 0
68 68 1 0.0000000000000000e+00 1.5360860491846649e+01 2.5211149185588084e+01 2.0874928619577137e+01 0 0 0

Velocities

8 2.3876707392715817e+00 -1.3381231053782201e+00 6.3155061780880661e-01
12 2.0951011975553415e+00 -3.1831391969479328e+00 4.7737058530332162e+00
112 7.7307816703160792e-01 2.5569247743848975e+00 1.0867306630333209e+00
21 2.5627816792864622e-01 1.5123242401760992e+00 -1.7099840952975913e+00
104 4.3181740362804871e-01 -2.6984029143508503e+00 -1.7239155072204607e-01
9 2.5511404151746016e+00 3.0965766842554920e+00 -2.7846038413350702e+00
13 1.5105604549831217e-01 -3.8104445985580215e-01 5.5688166672596451e-01
114 1.0567697549597854e-01 -1.2717347478410304e+00 -3.2042949680651422e+00
22 3.2995085751315045e+00 3.8986452581198972e+00 2.7520698297957686e+00
113 -2.0612920221575410e+00 2.7636620250252903e+00 -2.9712170771496343e-01
23 3.1568221338358002e-02 2.4544623457162609e+00 -1.8599539442119695e+00
105 1.3408186264007496e-01 -2.1382562846402497e+00 -3.8366127498975500e-02
10 3.4205544009241068e-01 3.0808123532017069e+00 -7.8184006303904541e-01
11 -3.1812400658233870e+00 3.0127386854738960e+00 1.1666503886991408e+00
14 -6.7664392452646394e-01 1.6608538111108886e+00 -9.3452612002546598e-01
15 1.2781773683093358e+00 3.6750143608989503e+00 1.7199683708893645e+00
115 1.5437774075733430e+00 -1.4042357497852806e-01 -4.3273801358509276e+00
106 1.1349903289039356e+00 9.0726332069642235e-01 -5.2860662594652011e-02
107 -1.8189240486555133e-01 -2.2318772908680700e+00 -1.4447389979949721e+00
1 -3.0195513816245545e+00 2.7815912365158937e+00 3.7985262577360612e+00
16 -1.0494748849614515e+00 1.3678593860286443e+00 1.7085937744994586e+00
45 1.4998221401627889e+00 -2.4021089939967859e+00 -2.0651371417003861e+00
36 -2.6455470444815168e+00 -3.4897447601414450e-01 -6.6721332188783888e-01
27 -1.1573955016088691e+00 -1.2175476756877570e+00 2.0124425825343599e+00
26 -1.0201409458525386e+00 2.5937529423459096e+00 -3.0241677254374113e+00
122 2.9094691015284586e+00 -9.1156821508964803e-01 2.8134091527407916e+00
123 -1.8252706878943901e+00 2.2385232238311952e+00 -9.4254433313663871e-02
2 -2.2099445638983628e+00 -1.0992805410520330e+00 -3.0720152710218618e-01
98 2.7961264929990842e-01 -2.4309384681184247e+00 -3.8098000663965772e+00
99 -1.2337014580498049e+00 -3.5153505479452587e+00 -7.1061964405747724e-01
117 2.3598656077729028e+00 2.0772844641632995e-01 1.7615660571841858e+00
108 3.8723701323068198e+00 3.0260016023333587e+00 -2.3202334368850215e+00
18 -1.3449895144901354e+00 -2.7691259472203829e+00 -2.5234656149563772e+00
17 -7.1169388645012255e-01 -2.0403618046076013e+00 2.0921538143362803e+00
37 7.2446205297902477e-01 -2.0062445912118640e+00 5.4403538675956700e+00
46 1.9201616408564393e-01 8.7962029817075427e-01 -1.0738413653875463e+00
47 -4.1095208362838795e-02 -8.9867167087019761e-01 1.2484292060601565e+00
33 -1.8085118042450445e+00 2.2802001731500061e+00 1.2596468911023589e-01
28 -4.0926287292720581e-01 -4.1035673720768298e+00 1.2527974311103651e+00
124 -2.8909255951497088e+00 -4.2408207552936403e+00 -1.9977404142815196e+00
3 -3.1007060223386560e+00 -2.7735644314983197e+00 3.1110329326157982e+00
4 1.1852499734452950e+00 2.5116156659469469e+00 1.6303227373975662e+00
100 -8.8776237707598671e-01 6.5514089141942176e+00 -7.8093493132627023e-01
118 7.8562689221726711e-01 5.5591909629653569e-01 -1.6022745615536207e+00
119 -4.1007781443717600e-01 -6.5728702366642977e-01 1.8069889203807354e+00
109 -5.2053419322655392e-01 3.4258647055003516e-01 1.7606550902817406e+00
90 3.4592334432182459e+00 -1.6266552620348038e+00 -2.3970838172766080e+00
19 -2.7332747458711976e-01 1.7445975300483776e+00 2.3471184540333239e+00
38 2.2938561094291199e+00 -1.2100474392604459e+00 2.3069848192432598e+00
48 1.7721385862139378e+00 1.4561235477057031e+00 1.6079741387174502e+00
39 -4.1316261381357899e-01 1.4024151542269228e+00 -2.0275511969910776e+00
29 -2.7115664642390108e-01 -2.2625136241360994e-01 -3.2200121507305663e+00
24 3.2407944022261703e+00 -7.8404120839060687e-01 3.9177092411322727e+00
30 -1.0873970522884906e+00 1.9512676974227533e-01 2.1456552053674853e+00
125 1.9154285067809003e+00 2.1129423763939821e+00 -1.6630692512360725e+00
126 -2.5983614968389275e+00 -3.9215543808674808e-01 -7.9285454910334008e-01
5 1.4532843362485881e+00 2.7795798514674392e+00 2.8052139664075657e+00
101 -1.3008039067072845e+00 4.2764777115217036e+00 -4.8957555888016691e+00
110 1.1409023461878414e+00 -2.6279546263297360e+00 3.1587012639119254e+00
120 8.3975722919581453e-01 4.4590893005081733e-01 1.9275970868308288e+00
111 5.8185777064817801e-01 9.4423278205036687e-01 8.9686844183923131e-01
102 6.0185795563308575e-01 -5.3073126004375384e+00 4.2866963993962204e-01
32 -1.9388826329193372e+00 -3.9539107203583934e+00 -3.8752438046266660e+00
50 -1.4566989579773935e+00 -3.4323756508478936e-01 9.0806427674601364e-01
51 2.2529975872548252e-01 -1.1511207404026371e+00 -2.3880949280042332e+00
40 -1.7624981461511060e+00 -5.4993167066147464e-01 -2.4798155789650740e+00
60 6.4700978314491397e-01 -2.4443674747869415e+00 -9.3177612217851069e-01
69 -1.6866047582877082e+00 4.7094954354151802e-01 3.7426588639939022e+00
74 7.0707030733370602e-01 -1.9366869614906704e-01 -1.5530648730624355e-01
75 2.9428677412656539e+00 3.5172914318068909e+00 -5.3122378564722716e-01
64 -1.9351508002258115e+00 9.1363318319801112e-01 1.7032816159673176e+00
88 2.3591954552351426e+00 -1.6861647837184868e+00 -2.3234917029419546e+00
93 -1.0169631526364962e+00 -8.1194018675338075e-01 1.9014297170658530e+00
80 -1.6948508302901408e-01 7.2388689284755259e-01 -4.5364217291657178e+00
41 -1.5315984631480000e+00 1.8641593987447344e-01 -2.6736876637124052e-01
52 9.7100807717608062e-01 2.7951894704623137e+00 -1.9847793426847760e+00
42 2.2503685139625245e+00 -3.2991890838560867e+00 8.4203405203323511e-01
70 -2.1481339815286620e+00 -7.9102649391394386e-01 3.5554644871498420e+00
71 -3.2218185130509808e-01 2.1580011487252668e+00 4.2879892707512273e+00
76 3.2083954675800248e+00 -1.7979348276052149e+00 -3.6892199454068675e+00
65 -1.0873441372276997e+00 -1.1255240521609016e+00 3.0609801286451033e+00
89 1.7450184807176563e+00 -2.4308996462896246e+00 -1.0859654564482553e+00
94 1.1123341114900707e+00 2.5846559300381072e-01 1.3263436330653604e+00
95 -2.5733915565544332e+00 4.8456086700069188e+00 2.8701176702496891e+00
81 -6.5679027298248471e-01 -9.8082238318162229e-01 -2.0010342562234142e+00
85 -1.5978415008871047e+00 1.3571505997833135e+00 3.4975749230972903e+00
34 -1.8457984302147308e+00 -5.9578963582365951e-01 5.0773416645564740e-01
35 -7.1448992007465739e-01 8.0962812196010522e-02 -3.2888774762884432e+00
43 -1.6808914537727266e+00 -1.2364797566088046e+00 8.8049186301169724e-01
53 -2.7085383648559151e+00 -1.9688543423712579e+00 2.5897879750861197e+00
54 2.4434828380745888e+00 2.3194722954380866e+00 2.6053672851799514e-01
63 2.6420864740441554e+00 3.6275000532619619e+00 -2.5931915876894265e+00
72 6.5671759295328325e-01 -2.0218953364242226e-01 1.9061928355116657e+00
77 -1.5334433489026245e+00 6.5819668898582373e-02 -3.5036597152455475e+00
78 3.0941676852157535e-01 2.6061919774404507e+00 -9.3416899921744700e-01
91 -1.0392624095631438e+00 -1.1536141135227342e+00 1.1382366069870509e-01
82 5.2992396108108097e-01 -1.5470633859072577e-01 9.8009036198127475e-01
96 2.6030657082564814e+00 2.4192345887661011e+00 1.3217765951619525e+00
83 -2.2260264463526208e-01 -4.6536323296314852e-01 -3.3236763328283376e+00
56 9.9188776417330793e-01 1.6858869330591255e+00 1.4012476093151076e+00
84 -6.4915912908088103e-01 2.1311356371751731e+00 3.5590933439735026e-04
61 -1.5731656670294872e-01 -9.5422498681340273e-01 -2.8131125491854808e-01
66 3.4974237834320582e-01 -1.9002268381933134e+00 1.3291132199081876e+00
57 -8.1046980981810568e-01 -1.9660470649007622e+00 7.9782195022649394e-01
62 3.6412079023297186e+00 -1.7718505669976437e+00 -1.8871726039325682e+00
67 1.2408154611610160e+00 -2.1918096959337792e+00 -2.0046224570271511e+00
58 5.5492836978792037e-01 8.5497051059927484e-02 -8.6877689634252783e-02
59 -1.9685633329414960e+00 -2.9217421612635288e+00 -4.6213458406840608e+00
87 -1.0304672799721429e-01 -9.5496415436697812e-01 -2.0057101709721712e+00
86 2.0054875014426270e+00 -5.5632463529372422e-01 -1.5272409935881912e+00
116 4.0698644592561722e-01 6.2406581529584726e-01 1.3972131679329864e+00
20 -1.1746221383212805e+00 -1.7172190913475852e-01 2.5840621180079113e+00
49 9.4935403589319944e-01 6.7417180060352433e-01 4.0195197471241489e-01
25 2.5569379844518538e+00 -5.9189504290635964e-01 2.7417292739091019e+00
31 -1.7186814803026089e+00 -3.9926025104884015e-02 6.7378886472065402e-01
127 1.8437155059495001e+00 -1.6845260471178454e+00 -3.7949330756901998e+00
6 -3.4945930952190425e+00 -7.9734863942778211e-01 1.1164872442633609e+00
7 -1.4493868308818703e-01 3.4261010300117017e-01 -1.8065513998545016e-01
121 -8.7566557041987299e+00 -7.6694974484844836e-01 3.7576369817593727e+00
44 -4.1650656160743166e-01 -1.0365797220003266e+00 -1.0842675610027865e+00
55 -2.4975960258209220e+00 1.6631045853455112e-01 -2.5541461689359592e+00
73 4.2984867855440972e-01 4.5418349552510495e+00 -1.4007997471015483e+00
79 2.2754929251399854e+00 -2.1042139757436860e+00 8.4433754040801745e-01
103 2.1817234422471472e+00 3.1565476351104849e-01 -3.6927292876289197e+00
92 -1.7108561711811323e-02 -1.5209575196608187e+00 1.2770347174103910e-01
97 -1.8622579745341405e-01 -2.5541357575050361e+00 8.3060524605245845e-01
68 -2.3490343038643537e+00 5.6858043703198102e-01 -4.5731259735610608e-01
